__time,/foil_consigne/servo_aileron_left,/foil_consigne/servo_aileron_right,/foil_consigne/servo_foil,/foil_consigne/servo_gouvernail,/foil_consigne/thruster
1707318125.097221,2.076164246,1.626076818,-0.225043684,0.000000000,40.000000000
1707318125.197273,1.950572252,1.494634032,-0.227969095,0.000000000,40.000000000
1707318125.296786,1.817818165,1.456431389,-0.180693418,0.000000000,40.000000000
1707318125.397197,1.768093705,1.481991172,-0.143051296,0.000000000,40.000000000
1707318125.497062,1.818461299,1.620804310,-0.098828442,0.000000000,40.000000000
1707318125.596847,1.928642869,1.732552528,-0.098045170,0.000000000,40.000000000
1707318125.696884,2.157179832,1.881879568,-0.137650132,0.000000000,40.000000000
1707318125.796818,2.267148018,1.905886769,-0.180630654,0.000000000,40.000000000
1707318125.896915,2.368852377,1.855737448,-0.256557405,0.000000000,40.000000000
1707318125.997010,2.381435394,1.768693566,-0.306370914,0.000000000,40.000000000
1707318126.096802,2.353839397,1.662627459,-0.345605969,0.000000000,40.000000000
1707318126.196691,2.237412214,1.492054939,-0.372678667,0.000000000,40.000000000
1707318126.296830,2.074211597,1.403072596,-0.335569441,0.000000000,40.000000000
1707318126.396652,1.963513494,1.413814545,-0.274849474,0.000000000,40.000000000
1707318126.496867,1.825235724,1.480208158,-0.172513813,0.000000000,40.000000000
1707318126.596716,1.782790542,1.544890523,-0.118950002,0.000000000,40.000000000
1707318126.696637,1.791646242,1.634564400,-0.078540869,0.000000000,40.000000000
1707318126.796885,1.881679177,1.723618865,-0.079030126,0.000000000,40.000000000
1707318126.896689,2.066033125,1.828088641,-0.118972212,0.000000000,40.000000000
1707318126.996586,2.205442667,1.873239160,-0.166101784,0.000000000,40.000000000
1707318127.096554,2.313374281,1.878370285,-0.217501968,0.000000000,40.000000000
1707318127.196734,2.393268585,1.780934811,-0.306166857,0.000000000,40.000000000
1707318127.296488,2.368959904,1.649125814,-0.359916985,0.000000000,40.000000000
1707318127.396469,2.285018444,1.550016403,-0.367500961,0.000000000,40.000000000
1707318127.496566,2.126092434,1.462207675,-0.331942379,0.000000000,40.000000000
1707318127.596761,2.011080980,1.423901439,-0.293589741,0.000000000,40.000000000
1707318127.696697,1.875091791,1.379015446,-0.248038203,0.000000000,40.000000000
1707318127.796464,1.824813247,1.385335207,-0.219739050,0.000000000,40.000000000
1707318127.896361,1.788815975,1.398933887,-0.194941044,0.000000000,40.000000000
1707318127.996408,1.821979880,1.454946637,-0.183516607,0.000000000,40.000000000
1707318128.096719,1.923357129,1.559335470,-0.182010815,0.000000000,40.000000000
1707318128.196555,2.010826588,1.616419911,-0.197203368,0.000000000,40.000000000
1707318128.296559,2.093729973,1.652728319,-0.220500842,0.000000000,40.000000000
1707318128.396401,2.101262569,1.642868757,-0.229196832,0.000000000,40.000000000
1707318128.496250,2.025039196,1.546789527,-0.239124835,0.000000000,40.000000000
1707318128.596444,1.958904862,1.472587585,-0.243158609,0.000000000,40.000000000
1707318128.696379,1.897161245,1.378738046,-0.259211570,0.000000000,40.000000000
1707318128.796281,1.902487516,1.346523762,-0.277981848,0.000000000,40.000000000
1707318128.896176,1.944495320,1.382553697,-0.280970842,0.000000000,40.000000000
1707318128.996512,1.980127096,1.443051815,-0.268537611,0.000000000,40.000000000
1707318129.096273,1.990181327,1.478713989,-0.255733699,0.000000000,40.000000000
1707318129.196177,1.967289805,1.445278764,-0.261005521,0.000000000,40.000000000
1707318129.296148,1.891189814,1.365410566,-0.262889653,0.000000000,40.000000000
1707318129.396126,1.836923361,1.306574941,-0.265174240,0.000000000,40.000000000
1707318129.496300,1.775033355,1.293060184,-0.240986586,0.000000000,40.000000000
1707318129.596073,1.753290772,1.352217436,-0.200536698,0.000000000,40.000000000
1707318129.696058,1.752772212,1.469637394,-0.141567439,0.000000000,40.000000000
1707318129.795918,1.772053003,1.559584618,-0.106234163,0.000000000,40.000000000
1707318129.896140,1.805248022,1.622167110,-0.091540426,0.000000000,40.000000000
1707318129.995987,1.837142467,1.636928797,-0.100106865,0.000000000,40.000000000
1707318130.096111,1.874962568,1.617848754,-0.128556922,0.000000000,40.000000000
1707318130.196119,1.960186243,1.531571269,-0.214307487,0.000000000,40.000000000
1707318130.296320,2.054464817,1.441645026,-0.306409925,0.000000000,40.000000000
1707318130.396160,2.151760340,1.432098389,-0.359830916,0.000000000,40.000000000
1707318130.495909,2.232001781,1.473516464,-0.379242748,0.000000000,40.000000000
1707318130.595866,2.258064747,1.530252695,-0.363906026,0.000000000,40.000000000
1707318130.695828,2.181555748,1.593726397,-0.293914676,0.000000000,40.000000000
1707318130.795923,2.088691235,1.601657987,-0.243516684,0.000000000,40.000000000
1707318130.895878,1.960857272,1.499657035,-0.230600104,0.000000000,40.000000000
1707318130.995903,1.918522716,1.393678784,-0.262421995,0.000000000,40.000000000
1707318131.095946,1.951137543,1.196680307,-0.377228647,0.000000000,40.000000000
1707318131.195966,2.016253948,1.095679402,-0.460287333,0.000000000,40.000000000
1707318131.295713,2.111833572,1.093446016,-0.509193778,0.000000000,40.000000000
1707318131.395767,2.141230345,1.220574141,-0.460328043,0.000000000,40.000000000
1707318131.495882,2.081113100,1.531738877,-0.274687141,0.000000000,40.000000000
1707318131.595718,1.990668893,1.779790878,-0.105439015,0.000000000,40.000000000
1707318131.695800,1.889189363,2.036763191,0.073786855,0.000000000,40.000000000
1707318131.795783,1.900395274,2.028770924,0.064187817,0.000000000,40.000000000
1707318131.895698,2.082130909,1.773255229,-0.154437795,0.000000000,40.000000000
1707318131.995799,2.267218828,1.519131064,-0.374043941,0.000000000,40.000000000
1707318132.095688,2.496648312,1.220025420,-0.638311446,0.000000000,40.000000000
1707318132.195629,2.561552286,1.126541615,-0.717505336,0.000000000,40.000000000
1707318132.295718,2.490289450,1.224059701,-0.633114815,0.000000000,40.000000000
1707318132.395681,2.342150450,1.365998268,-0.488076061,0.000000000,40.000000000
1707318132.495724,2.054358482,1.601897359,-0.226230592,0.000000000,40.000000000
1707318132.595679,1.881293178,1.711611390,-0.084840886,0.000000000,40.000000000
1707318132.695616,1.758681655,1.756072402,-0.001304620,0.000000000,40.000000000
1707318132.795463,1.787586451,1.701617002,-0.042984709,0.000000000,40.000000000
1707318132.895609,1.940958500,1.541504383,-0.199727029,0.000000000,40.000000000
1707318132.995492,2.081600189,1.423745155,-0.328927547,0.000000000,40.000000000
1707318133.095540,2.270624161,1.266362190,-0.502130926,0.000000000,40.000000000
1707318133.195514,2.363420725,1.179697752,-0.591861486,0.000000000,40.000000000
1707318133.295575,2.446950912,1.141902447,-0.652524233,0.000000000,40.000000000
1707318133.395317,2.452782154,1.139790416,-0.656495810,0.000000000,40.000000000
1707318133.495455,2.361939669,1.191609740,-0.585164964,0.000000000,40.000000000
1707318133.595450,2.241422653,1.267094016,-0.487164289,0.000000000,40.000000000
1707318133.695529,2.049161434,1.440373421,-0.304394066,0.000000000,40.000000000
1707318133.795480,1.944061279,1.558775783,-0.192642778,0.000000000,40.000000000
1707318133.895544,1.909503937,1.749884725,-0.079809584,0.000000000,40.000000000
1707318133.995387,1.945764422,1.826338768,-0.059712812,0.000000000,40.000000000
1707318134.095428,2.111073017,1.826641321,-0.142215848,0.000000000,40.000000000
1707318134.195447,2.255970240,1.726421118,-0.264774531,0.000000000,40.000000000
1707318134.295177,2.488669872,1.521858454,-0.483405650,0.000000000,40.000000000
1707318134.395190,2.594037771,1.372288823,-0.610874414,0.000000000,40.000000000
1707318134.495165,2.614836454,1.165961981,-0.724437177,0.000000000,40.000000000
1707318134.595287,2.526339531,1.104817152,-0.710761189,0.000000000,40.000000000
1707318134.695294,2.247821808,1.089467406,-0.579177201,0.000000000,40.000000000
1707318134.795186,2.041340590,1.139927506,-0.450706571,0.000000000,40.000000000
1707318134.895112,1.796855450,1.192748785,-0.302053332,0.000000000,40.000000000
1707318134.995059,1.744463801,1.217209101,-0.263627321,0.000000000,40.000000000
1707318135.095055,1.776169896,1.217122793,-0.279523551,0.000000000,40.000000000
1707318135.195094,1.925603390,1.179636598,-0.372983366,0.000000000,40.000000000
1707318135.294991,2.091415644,1.154915690,-0.468249947,0.000000000,40.000000000
1707318135.394955,2.172008753,1.184337854,-0.493835390,0.000000000,40.000000000
1707318135.495087,2.207112074,1.271243691,-0.467934132,0.000000000,40.000000000
1707318135.595189,2.188999176,1.357621551,-0.415688843,0.000000000,40.000000000
1707318135.695105,2.130223036,1.404156804,-0.363033056,0.000000000,40.000000000
1707318135.794947,2.118128300,1.382903457,-0.367612451,0.000000000,40.000000000
1707318135.895118,2.164491653,1.240944862,-0.461773396,0.000000000,40.000000000
1707318135.995082,2.229482412,1.131371498,-0.549055457,0.000000000,40.000000000
1707318136.094992,2.309221268,0.988447189,-0.660387099,0.000000000,40.000000000
1707318136.195001,2.284478426,0.909360528,-0.687558889,0.000000000,40.000000000
1707318136.294891,2.103079081,0.918440342,-0.592319310,0.000000000,40.000000000
1707318136.395050,1.885906339,0.976573765,-0.454666287,0.000000000,40.000000000
1707318136.494903,1.567509532,1.163492680,-0.202008441,0.000000000,40.000000000
1707318136.594959,1.443268418,1.287441373,-0.077913478,0.000000000,40.000000000
1707318136.694944,1.517516613,1.352182508,-0.082667090,0.000000000,40.000000000
1707318136.794809,1.736998081,1.296291232,-0.220353425,0.000000000,40.000000000
1707318136.894825,2.197588921,1.096061349,-0.550763726,0.000000000,40.000000000
1707318136.994965,2.486819029,0.959296227,-0.763761342,0.000000000,40.000000000
1707318137.094751,2.726964951,0.825811088,-0.950576961,0.000000000,40.000000000
1707318137.194975,2.697265625,0.815214872,-0.941025376,0.000000000,40.000000000
1707318137.294914,2.362273932,0.928709507,-0.716782272,0.000000000,40.000000000
1707318137.394747,2.044262171,1.064964533,-0.489648789,0.000000000,40.000000000
1707318137.494842,1.613714814,1.226408362,-0.193653196,0.000000000,40.000000000
1707318137.594769,1.424485564,1.253528833,-0.085478351,0.000000000,40.000000000
1707318137.694754,1.348583937,1.121424556,-0.113579698,0.000000000,40.000000000
1707318137.794703,1.438176632,0.952645719,-0.242765456,0.000000000,40.000000000
1707318137.894658,1.706824899,0.652543485,-0.527140677,0.000000000,40.000000000
1707318137.994726,1.923971057,0.544739604,-0.689615726,0.000000000,40.000000000
1707318138.094724,2.200815916,0.596169710,-0.802323043,0.000000000,40.000000000
1707318138.194720,2.309192419,0.755234540,-0.776978910,0.000000000,40.000000000
1707318138.294624,2.384914398,1.135183454,-0.624865472,0.000000000,40.000000000
1707318138.394640,2.369600534,1.371204615,-0.499197990,0.000000000,40.000000000
1707318138.494648,2.287677050,1.546172619,-0.370752215,0.000000000,40.000000000
1707318138.594769,2.206498623,1.509435654,-0.348531485,0.000000000,40.000000000
1707318138.694469,2.089953184,1.267819524,-0.411066800,0.000000000,40.000000000
1707318138.794495,2.013535738,1.027718425,-0.492908657,0.000000000,40.000000000
1707318138.894666,1.925292134,0.734812617,-0.595239699,0.000000000,40.000000000
1707318138.994857,1.870389462,0.622260988,-0.624064207,0.000000000,40.000000000
1707318139.094589,1.834199190,0.594584167,-0.619807541,0.000000000,40.000000000
1707318139.194748,1.842720747,0.695366085,-0.573677301,0.000000000,40.000000000
1707318139.294637,1.893447280,0.901538670,-0.495954335,0.000000000,40.000000000
1707318139.394313,1.938156605,1.073230863,-0.432462901,0.000000000,40.000000000
1707318139.494453,1.975991845,1.252488494,-0.361751646,0.000000000,40.000000000
1707318139.594277,2.012166739,1.312958241,-0.349604249,0.000000000,40.000000000
1707318139.694376,2.056030989,1.229339957,-0.413345516,0.000000000,40.000000000
1707318139.794415,2.092111588,1.097848654,-0.497131497,0.000000000,40.000000000
1707318139.894225,2.122295856,0.846805871,-0.637744963,0.000000000,40.000000000
1707318139.994413,2.137822390,0.736228287,-0.700797021,0.000000000,40.000000000
1707318140.094152,2.112288713,0.684653580,-0.713817596,0.000000000,40.000000000
1707318140.194473,2.050004005,0.726734936,-0.661634505,0.000000000,40.000000000
1707318140.294315,1.904296517,0.888329446,-0.507983565,0.000000000,40.000000000
1707318140.394164,1.802749991,1.011858582,-0.395445704,0.000000000,40.000000000
1707318140.494279,1.720231056,1.137040257,-0.291595429,0.000000000,40.000000000
1707318140.594342,1.739392400,1.165570021,-0.286911160,0.000000000,40.000000000
1707318140.694522,1.916631222,1.115634084,-0.400498599,0.000000000,40.000000000
1707318140.794030,2.124422789,1.042112827,-0.541154981,0.000000000,40.000000000
1707318140.894092,2.440198898,0.904131472,-0.768033683,0.000000000,40.000000000
1707318140.994058,2.542873859,0.887175143,-0.827849329,0.000000000,40.000000000
1707318141.094072,2.496193409,0.924062014,-0.786065757,0.000000000,40.000000000
1707318141.194067,2.312245607,0.961569846,-0.675337911,0.000000000,40.000000000
1707318141.293937,1.920212150,1.027078271,-0.446566880,0.000000000,40.000000000
1707318141.394206,1.660089493,1.058935642,-0.300576866,0.000000000,40.000000000
1707318141.493618,1.429248452,1.072590351,-0.178329080,0.000000000,40.000000000
1707318141.593443,1.452685356,1.068491936,-0.192096725,0.000000000,40.000000000
1707318141.694109,1.759526134,1.013956189,-0.372784942,0.000000000,40.000000000
1707318141.794138,2.074736357,0.967911959,-0.553412139,0.000000000,40.000000000
1707318141.894053,2.414861917,0.946764529,-0.734048724,0.000000000,40.000000000
1707318141.993880,2.486235142,0.967274189,-0.759480417,0.000000000,40.000000000
1707318142.094002,2.350685596,0.974574685,-0.688055456,0.000000000,40.000000000
1707318142.194106,2.150406599,0.954485953,-0.597960293,0.000000000,40.000000000
1707318142.294031,1.862375736,0.935402989,-0.463486344,0.000000000,40.000000000
1707318142.393941,1.721328497,0.895289898,-0.413019329,0.000000000,40.000000000
1707318142.494089,1.695002198,0.858554244,-0.418223947,0.000000000,40.000000000
1707318142.593845,1.788456917,0.834375918,-0.477040499,0.000000000,40.000000000
1707318142.693983,2.057790518,0.820761800,-0.618514359,0.000000000,40.000000000
1707318142.793826,2.202715397,0.834119737,-0.684297860,0.000000000,40.000000000
1707318142.894124,2.313193083,0.897235632,-0.707978785,0.000000000,40.000000000
1707318142.994230,2.291801214,0.948286474,-0.671757400,0.000000000,40.000000000
1707318143.093893,2.207653046,0.994092703,-0.606780171,0.000000000,40.000000000
1707318143.193740,2.041385412,1.017607212,-0.511889100,0.000000000,40.000000000
1707318143.293691,1.899175286,0.957447827,-0.470863700,0.000000000,40.000000000
1707318143.393714,1.869650960,0.908350468,-0.480650276,0.000000000,40.000000000
1707318143.493645,1.907095432,0.813903809,-0.546595812,0.000000000,40.000000000
1707318143.593863,1.985707760,0.786639690,-0.599534035,0.000000000,40.000000000
1707318143.693816,2.162938833,0.829622149,-0.666658401,0.000000000,40.000000000
1707318143.793656,2.270987749,0.912560999,-0.679213345,0.000000000,40.000000000
1707318143.893808,2.445132971,1.120676637,-0.662228167,0.000000000,40.000000000
1707318143.993752,2.483624220,1.221520066,-0.631052017,0.000000000,40.000000000
1707318144.094104,2.424920797,1.283795953,-0.570562422,0.000000000,40.000000000
1707318144.193809,2.321394682,1.248798966,-0.536297858,0.000000000,40.000000000
1707318144.293781,2.126475096,1.120524168,-0.502975523,0.000000000,40.000000000
1707318144.393668,2.024296999,1.037157416,-0.493569762,0.000000000,40.000000000
1707318144.493612,1.883901238,0.887868762,-0.498016208,0.000000000,40.000000000
1707318144.593750,1.843610287,0.838623941,-0.502493143,0.000000000,40.000000000
1707318144.693809,1.905654430,0.843855977,-0.530899227,0.000000000,40.000000000
1707318144.793492,2.039136648,0.902900219,-0.568118215,0.000000000,40.000000000
1707318144.893740,2.335784197,1.006075740,-0.664854169,0.000000000,40.000000000
1707318144.993669,2.508885622,1.031296849,-0.738794386,0.000000000,40.000000000
1707318145.093664,2.634843349,1.016516089,-0.809163630,0.000000000,40.000000000
1707318145.193690,2.568757772,0.942436457,-0.813160658,0.000000000,40.000000000
1707318145.293375,2.308021307,0.838540077,-0.734740615,0.000000000,40.000000000
1707318145.393394,2.047073364,0.795257568,-0.625907898,0.000000000,40.000000000
1707318145.493298,1.673156142,0.797980487,-0.437587857,0.000000000,40.000000000
1707318145.593610,1.537875175,0.866343737,-0.335765690,0.000000000,40.000000000
1707318145.693557,1.555715680,0.987403572,-0.284156054,0.000000000,40.000000000
1707318145.793504,1.753227115,1.095981359,-0.328622848,0.000000000,40.000000000
1707318145.893334,2.153503418,1.138462067,-0.507520676,0.000000000,40.000000000
1707318145.993454,2.433205605,1.101328492,-0.665938556,0.000000000,40.000000000
1707318146.093380,2.630160093,0.980643868,-0.824758172,0.000000000,40.000000000
1707318146.193298,2.598578453,0.872715890,-0.862931311,0.000000000,40.000000000
1707318146.293221,2.362152576,0.741981566,-0.810085475,0.000000000,40.000000000
1707318146.393224,2.121304035,0.691412389,-0.714945853,0.000000000,40.000000000
1707318146.493370,1.774717450,0.690191805,-0.542262793,0.000000000,40.000000000
1707318146.593278,1.639648080,0.765562534,-0.437042743,0.000000000,40.000000000
1707318146.693322,1.618026257,0.917711079,-0.350157589,0.000000000,40.000000000
1707318146.793277,1.757960916,1.050606847,-0.353677034,0.000000000,40.000000000
1707318146.893015,2.068784714,1.114802718,-0.476991057,0.000000000,40.000000000
1707318146.993033,2.306196451,1.073092937,-0.616551816,0.000000000,40.000000000
1707318147.093009,2.549709082,0.909579456,-0.820064783,0.000000000,40.000000000
1707318147.193011,2.595664263,0.783036530,-0.906313837,0.000000000,40.000000000
1707318147.292958,2.485687017,0.667553425,-0.909066737,0.000000000,40.000000000
1707318147.392869,2.320860624,0.651353896,-0.834753335,0.000000000,40.000000000
1707318147.492921,2.026570797,0.708099663,-0.659235537,0.000000000,40.000000000
1707318147.592968,1.839987159,0.777944088,-0.531021535,0.000000000,40.000000000
1707318147.692988,1.654350042,0.856133819,-0.399108112,0.000000000,40.000000000
1707318147.792919,1.615886092,0.873161077,-0.371362478,0.000000000,40.000000000
1707318147.892773,1.683122039,0.807011604,-0.438055217,0.000000000,40.000000000
1707318147.993083,1.776729822,0.725302041,-0.525713921,0.000000000,40.000000000
1707318148.092831,1.927722812,0.583629489,-0.672046661,0.000000000,40.000000000
1707318148.193267,1.990669370,0.497875273,-0.746397078,0.000000000,40.000000000
1707318148.293054,2.036427736,0.448499411,-0.793964207,0.000000000,40.000000000
1707318148.392804,2.010584593,0.443405718,-0.783589423,0.000000000,40.000000000
1707318148.492693,2.016933203,0.547368884,-0.734782159,0.000000000,40.000000000
1707318148.592763,2.016997814,0.632033765,-0.692482054,0.000000000,40.000000000
1707318148.692851,2.077528954,0.796753287,-0.640387774,0.000000000,40.000000000
1707318148.792779,2.110449076,0.864972174,-0.622738481,0.000000000,40.000000000
1707318148.892766,2.183430910,0.885414481,-0.649008214,0.000000000,40.000000000
1707318148.992793,2.228874207,0.841091692,-0.693891168,0.000000000,40.000000000
1707318149.092700,2.223717690,0.693816066,-0.764950812,0.000000000,40.000000000
1707318149.192665,2.132310152,0.630923331,-0.750693440,0.000000000,40.000000000
1707318149.292614,1.881695032,0.580353856,-0.650670588,0.000000000,40.000000000
1707318149.392592,1.708885789,0.628569186,-0.540158331,0.000000000,40.000000000
1707318149.492528,1.493280053,0.749229133,-0.372025460,0.000000000,40.000000000
1707318149.592717,1.440453768,0.828728735,-0.305862486,0.000000000,40.000000000
1707318149.692644,1.504039168,0.894248605,-0.304895252,0.000000000,40.000000000
1707318149.792589,1.645183444,0.860914290,-0.392134607,0.000000000,40.000000000
1707318149.892630,1.942673802,0.676410496,-0.633131623,0.000000000,40.000000000
1707318149.992811,2.140969515,0.486619532,-0.827175021,0.000000000,40.000000000
1707318150.092667,2.240134001,0.301606029,-0.969264030,0.000000000,40.000000000
1707318150.192581,2.166324615,0.278570145,-0.943877280,0.000000000,40.000000000
1707318150.292485,1.940115690,0.397856355,-0.771129668,0.000000000,40.000000000
1707318150.392498,1.791047454,0.561371744,-0.614837825,0.000000000,40.000000000
1707318150.492594,1.658821344,0.814095378,-0.422363013,0.000000000,40.000000000
1707318150.592512,1.704151869,0.994102895,-0.355024517,0.000000000,40.000000000
1707318150.692469,1.910776496,1.130535960,-0.390120238,0.000000000,40.000000000
1707318150.792377,2.152539253,1.153977394,-0.499280959,0.000000000,40.000000000
1707318150.892579,2.487588882,1.051956534,-0.717816174,0.000000000,40.000000000
1707318150.992339,2.649927855,0.947669208,-0.851129234,0.000000000,40.000000000
1707318151.092271,2.719856262,0.796746492,-0.961554885,0.000000000,40.000000000
1707318151.192525,2.608983040,0.699993849,-0.954494655,0.000000000,40.000000000
1707318151.292275,2.230756283,0.562514901,-0.834120691,0.000000000,40.000000000
1707318151.392353,1.895805478,0.462848842,-0.716478348,0.000000000,40.000000000
1707318151.492291,1.430195332,0.361538410,-0.534328461,0.000000000,40.000000000
1707318151.592356,1.214069843,0.347415537,-0.433327168,0.000000000,40.000000000
1707318151.692244,1.054281235,0.375107050,-0.339587092,0.000000000,40.000000000
1707318151.792247,1.073547006,0.433372349,-0.320087314,0.000000000,40.000000000
1707318151.892302,1.270590901,0.509368181,-0.380611360,0.000000000,40.000000000
1707318151.992447,1.508843780,0.536388278,-0.486227721,0.000000000,40.000000000
1707318152.092152,1.965842605,0.493832618,-0.736005008,0.000000000,40.000000000
1707318152.192129,2.281421900,0.436356515,-0.922532678,0.000000000,40.000000000
1707318152.292124,2.572261095,0.419165641,-1.076547742,0.000000000,40.000000000
1707318152.392065,2.616092682,0.421093762,-1.097499371,0.000000000,40.000000000
1707318152.492057,2.435303688,0.437080383,-0.999111652,0.000000000,40.000000000
1707318152.592324,2.168942213,0.450036168,-0.859453022,0.000000000,40.000000000
1707318152.692060,1.708148479,0.471434087,-0.618357182,0.000000000,40.000000000
1707318152.792194,1.419959068,0.470779985,-0.474589556,0.000000000,40.000000000
1707318152.892255,1.289665699,0.598738849,-0.345463425,0.000000000,40.000000000
1707318152.991940,1.333717108,0.655104280,-0.339306384,0.000000000,40.000000000
1707318153.091834,1.762144566,0.846865654,-0.457639456,0.000000000,40.000000000
1707318153.192049,2.088964701,0.900781572,-0.594091594,0.000000000,40.000000000
1707318153.291931,2.513592958,0.954019606,-0.779786706,0.000000000,40.000000000
1707318153.391843,2.632938862,0.896925509,-0.868006706,0.000000000,40.000000000
1707318153.492007,2.492559910,0.655331731,-0.918614149,0.000000000,40.000000000
1707318153.591876,2.223442316,0.449233145,-0.887104571,0.000000000,40.000000000
1707318153.691905,1.745178461,0.200429931,-0.772374272,0.000000000,40.000000000
1707318153.791912,1.505865097,0.143298104,-0.681283474,0.000000000,40.000000000
1707318153.892166,1.350816488,0.158712417,-0.596052051,0.000000000,40.000000000
1707318153.991945,1.403882504,0.219246030,-0.592318237,0.000000000,40.000000000
1707318154.092005,1.667771339,0.353760391,-0.657005489,0.000000000,40.000000000
1707318154.191940,1.894580603,0.442608804,-0.725985885,0.000000000,40.000000000
1707318154.291821,2.176542521,0.546540141,-0.815001190,0.000000000,40.000000000
1707318154.391647,2.297038078,0.593417108,-0.851810515,0.000000000,40.000000000
1707318154.491760,2.250112295,0.515327573,-0.867392302,0.000000000,40.000000000
1707318154.591802,2.145614147,0.436399907,-0.854607105,0.000000000,40.000000000
1707318154.691731,1.934542894,0.278671503,-0.827935696,0.000000000,40.000000000
1707318154.791723,1.802282453,0.193771049,-0.804255724,0.000000000,40.000000000
1707318154.891753,1.641986609,0.143580139,-0.749203205,0.000000000,40.000000000
1707318154.991799,1.544160485,0.163522854,-0.690318823,0.000000000,40.000000000
1707318155.091735,1.532611966,0.356549948,-0.588030994,0.000000000,40.000000000
1707318155.191672,1.629864573,0.558930635,-0.535466969,0.000000000,40.000000000
1707318155.291615,1.952845693,0.909446061,-0.521699786,0.000000000,40.000000000
1707318155.391763,2.206207275,1.074451923,-0.565877736,0.000000000,40.000000000
1707318155.491510,2.493967056,1.117110848,-0.688428044,0.000000000,40.000000000
1707318155.591551,2.564075470,1.046281457,-0.758897066,0.000000000,40.000000000
1707318155.691694,2.459794044,0.807474673,-0.826159656,0.000000000,40.000000000
1707318155.791689,2.317241669,0.664830446,-0.826205671,0.000000000,40.000000000
1707318155.891800,2.089343309,0.544487596,-0.772427857,0.000000000,40.000000000
1707318155.991678,1.967079163,0.529043198,-0.719017982,0.000000000,40.000000000
1707318156.091480,1.997750044,0.662079573,-0.667835295,0.000000000,40.000000000
1707318156.191623,2.124440193,0.764467597,-0.679986238,0.000000000,40.000000000
1707318156.291466,2.461746454,0.925746977,-0.767999709,0.000000000,40.000000000
1707318156.391519,2.618134022,0.933577836,-0.842278123,0.000000000,40.000000000
1707318156.491657,2.625752211,0.875959694,-0.874896288,0.000000000,40.000000000
1707318156.591347,2.435808182,0.746099174,-0.844854474,0.000000000,40.000000000
1707318156.691366,2.001986027,0.521672785,-0.740156651,0.000000000,40.000000000
1707318156.791312,1.702876687,0.407271355,-0.647802651,0.000000000,40.000000000
1707318156.891465,1.377601743,0.309177905,-0.534211934,0.000000000,40.000000000
1707318156.991324,1.304700613,0.304657698,-0.500021458,0.000000000,40.000000000
1707318157.091208,1.387145519,0.301792234,-0.542676687,0.000000000,40.000000000
1707318157.191269,1.695967674,0.428183854,-0.633891881,0.000000000,40.000000000
1707318157.291109,2.256159306,0.613148630,-0.821505368,0.000000000,40.000000000
1707318157.391212,2.592731714,0.729209304,-0.931761205,0.000000000,40.000000000
1707318157.491152,2.847483873,0.844479620,-1.001502156,0.000000000,40.000000000
1707318157.591180,2.747020721,0.801864147,-0.972578228,0.000000000,40.000000000
1707318157.691262,2.391230345,0.699025989,-0.846102118,0.000000000,40.000000000
1707318157.791188,2.097196341,0.598749697,-0.749223351,0.000000000,40.000000000
1707318157.891235,1.803418279,0.501188755,-0.651114762,0.000000000,40.000000000
1707318157.991461,1.699146986,0.454120964,-0.622512996,0.000000000,40.000000000
1707318158.091250,1.755867243,0.497754902,-0.629056156,0.000000000,40.000000000
1707318158.191096,1.895156264,0.585222065,-0.654967129,0.000000000,40.000000000
1707318158.291131,2.263797045,0.853696942,-0.705050051,0.000000000,40.000000000
1707318158.391037,2.506635904,1.018724322,-0.743955791,0.000000000,40.000000000
1707318158.491128,2.677567244,1.095951676,-0.790807724,0.000000000,40.000000000
1707318158.591151,2.671632767,1.021922588,-0.824855089,0.000000000,40.000000000
1707318158.691061,2.468691587,0.703492105,-0.882599711,0.000000000,40.000000000
1707318158.791021,2.315148354,0.478241354,-0.918453455,0.000000000,40.000000000
1707318158.890853,2.099705458,0.179901570,-0.959901989,0.000000000,40.000000000
1707318158.990897,2.024640083,0.124980226,-0.949829996,0.000000000,40.000000000
1707318159.091048,1.965668797,0.250676572,-0.857496083,0.000000000,40.000000000
1707318159.190963,1.992002487,0.477964520,-0.757018983,0.000000000,40.000000000
1707318159.290921,2.136389256,0.937299907,-0.599544704,0.000000000,40.000000000
1707318159.390794,2.235209227,1.169684291,-0.532762527,0.000000000,40.000000000
1707318159.490858,2.359531641,1.285696864,-0.536917388,0.000000000,40.000000000
1707318159.590812,2.350543499,1.140544176,-0.604999661,0.000000000,40.000000000
1707318159.691061,2.220782280,0.701398134,-0.759692073,0.000000000,40.000000000
1707318159.790999,2.093261242,0.381851345,-0.855705023,0.000000000,40.000000000
1707318159.890855,1.906699777,0.043555863,-0.931571960,0.000000000,40.000000000
1707318159.990744,1.771036267,-0.057087358,-0.914061844,0.000000000,40.000000000
1707318160.090787,1.572752714,-0.086322270,-0.829537451,0.000000000,40.000000000
1707318160.190886,1.566458225,0.015682852,-0.775387645,0.000000000,40.000000000
1707318160.290890,1.662493110,0.185153604,-0.738669753,0.000000000,40.000000000
1707318160.390757,1.815500855,0.313818455,-0.750841200,0.000000000,40.000000000
1707318160.490779,2.060363770,0.510092378,-0.775135636,0.000000000,40.000000000
1707318160.590690,2.170748472,0.604973197,-0.782887578,0.000000000,40.000000000
